고객ID,성별,연령,개시일,서비스기간,단선횟수,지불방법,요금제,이탈여부,핸드셋,고객등급
K361160,남,72,17-May-97,41.466667,0,선불,CAT 200,유지,S50,5
K361170,여,23,06-Oct-97,36.733333,0,선불,CAT 200,유지,BS110,1
K361180,남,20,23-Sep-97,37.166667,5,선불,CAT 200,유지,S50,5
K361190,여,38,03-Aug-99,14.533333,3,선불,CAT 200,유지,WC95,3
K361200,남,47,24-Nov-97,35.1,0,선불,CAT 200,유지,S50,5
K361210,여,27,12-Oct-98,24.366667,0,선불,CAT 200,이탈,CAS30,4
K361220,여,35,14-Dec-98,22.266667,4,선불,CAT 200,유지,BS110,3
K361230,여,25,03-Aug-99,14.533333,1,선불,CAT 200,유지,BS110,3
K361240,남,24,17-May-99,17.133333,0,선불,CAT 200,유지,S50,2
K361250,여,18,31-Aug-99,13.6,0,선불,CAT 200,유지,WC95,3
K361260,여,31,28-Nov-98,22.8,0,선불,CAT 200,유지,WC95,1
K361270,남,46,25-Nov-97,35.066667,11,선불,CAT 200,유지,S50,1
K361280,여,40,10-Dec-96,46.733333,0,선불,CAT 200,유지,WC95,
K361290,남,33,21-Sep-97,37.233333,8,선불,CAT 200,이탈,CAS30,4
K361300,남,14,05-Jun-98,28.666667,7,선불,CAT 200,유지,S50,1
K361310,여,15,26-Oct-96,48.233333,0,선불,CAT 200,유지,CAS30,1
K361320,여,12,18-Apr-99,18.1,0,선불,CAT 200,이탈,CAS30,4
K361330,여,19,19-May-97,41.4,1,선불,CAT 200,이탈,CAS30,1
K361340,남,12,06-Oct-97,36.733333,2,선불,CAT 200,유지,S50,
K361350,여,25,25-Oct-99,11.766667,1,선불,CAT 200,유지,WC95,
K361360,남,49,03-Mar-97,43.966667,1,선불,CAT 200,유지,S50,3
K361370,남,30,20-May-99,17.033333,0,선불,CAT 200,이탈,S50,2
K361380,여,22,15-May-98,29.366667,8,선불,CAT 200,유지,BS110,5
K361390,여,13,26-Jun-99,15.8,0,선불,CAT 200,이탈,CAS30,4
K361400,남,17,31-Jul-99,14.633333,1,선불,CAT 200,유지,BS110,4
K361410,여,29,01-Jun-99,16.633333,2,선불,CAT 200,이탈,CAS30,3
K361420,여,38,16-Feb-97,44.466667,11,선불,CAT 200,이탈,BS110,1
K361430,남,26,25-Jul-97,39.166667,5,선불,CAT 200,유지,BS110,4
K361440,남,47,18-May-96,53.6,2,선불,CAT 200,유지,S50,1
K361450,여,43,12-Apr-98,30.466667,1,선불,CAT 200,유지,BS110,3
K361460,남,24,20-Jul-98,27.166667,2,선불,CAT 200,유지,S50,2
K361470,남,26,04-Apr-96,55.066667,2,선불,CAT 200,유지,S50,5
K361480,남,26,19-Apr-98,30.233333,2,선불,CAT 200,이탈,CAS30,2
K361490,남,13,08-Jan-99,21.433333,8,선불,CAT 200,이탈,CAS30,4
K361500,여,21,07-Jun-98,28.6,1,선불,CAT 200,이탈,CAS30,1
K361510,남,25,18-Aug-98,26.2,1,선불,CAT 200,유지,S50,1
K361520,남,23,23-Jan-98,33.1,0,선불,CAT 200,유지,S50,
K361530,여,37,01-Sep-96,50.066667,0,선불,CAT 200,이탈,CAS30,1
K361540,남,19,03-Nov-99,11.466667,9,선불,CAT 200,유지,CAS30,5
K361550,여,27,09-Jun-99,16.366667,1,선불,CAT 200,유지,WC95,1
K361560,남,16,12-Oct-99,12.2,2,선불,CAT 200,이탈,CAS30,4
K361570,남,44,25-Jul-97,39.166667,4,선불,CAT 200,이탈,CAS30,2
K361580,여,43,03-Aug-97,38.866667,1,선불,CAT 200,유지,WC95,4
K361590,여,24,14-Apr-98,30.4,0,선불,CAT 200,유지,BS110,3
K361600,남,32,22-Sep-99,12.866667,2,선불,CAT 200,유지,S50,2
K361610,남,14,13-May-99,17.266667,0,선불,CAT 200,유지,S50,4
K361620,남,32,09-Jun-98,28.533333,1,선불,CAT 200,유지,S50,3
K361630,남,19,11-Dec-99,10.2,4,선불,CAT 200,유지,S50,2
K361640,남,14,25-Dec-96,46.233333,0,선불,CAT 200,유지,S50,2
K361650,남,14,25-Apr-99,17.866667,0,선불,CAT 200,이탈,CAS30,3
K361660,여,36,27-Aug-96,50.233333,2,선불,CAT 200,유지,WC95,3
K361670,여,49,03-Feb-97,44.9,1,선불,CAT 200,이탈,CAS30,3
K361680,여,21,23-Jun-96,52.4,7,선불,CAT 200,유지,WC95,3
K361690,여,15,06-Feb-97,44.8,0,선불,CAT 200,유지,BS110,
K361700,여,32,25-Aug-97,38.133333,0,선불,CAT 200,유지,WC95,2
K361710,여,14,23-Sep-99,12.833333,1,선불,CAT 200,유지,BS110,4
K361720,남,23,07-Jan-96,58,0,선불,CAT 200,유지,BS110,3
K361730,남,17,23-Sep-99,12.833333,0,선불,CAT 200,유지,BS110,1
K361740,남,41,13-Jul-96,51.733333,1,선불,CAT 200,이탈,CAS30,4
K361750,남,41,09-Sep-99,13.3,8,선불,CAT 200,이탈,CAS30,
K361760,남,27,17-Dec-96,46.5,8,선불,CAT 200,유지,BS110,1
K361770,남,61,16-Oct-99,12.066667,1,선불,CAT 200,유지,S50,2
K361780,여,19,18-Apr-98,30.266667,8,선불,CAT 200,유지,WC95,2
K361790,여,28,02-Mar-99,19.666667,2,선불,CAT 200,이탈,WC95,3
K361800,남,24,22-Mar-97,43.333333,1,선불,CAT 200,유지,S50,2
K361810,여,18,27-Feb-99,19.766667,0,선불,CAT 200,유지,BS110,5
K361820,남,19,17-Jul-97,39.433333,0,선불,CAT 200,이탈,BS110,1
K361830,남,21,10-Aug-99,14.3,2,선불,CAT 200,유지,S50,4
K361840,남,19,01-Feb-97,44.966667,1,선불,CAT 200,유지,CAS30,2
K361850,남,47,13-Aug-98,26.366667,1,선불,CAT 200,유지,BS110,2
K361860,여,37,12-Aug-96,50.733333,2,선불,CAT 200,이탈,CAS30,3
K361870,여,25,05-Oct-98,24.6,1,선불,CAT 200,이탈,CAS30,5
K361880,여,19,17-Sep-99,13.033333,7,선불,CAT 200,유지,WC95,2
K361890,남,46,22-Feb-99,19.933333,2,선불,CAT 200,유지,S50,3
K361900,남,17,19-May-99,17.066667,0,선불,CAT 200,이탈,CAS30,1
K361910,남,27,05-Oct-98,24.6,2,선불,CAT 200,이탈,CAS30,5
K361920,남,20,01-Nov-98,23.7,1,선불,CAT 200,유지,S50,2
K361930,남,42,17-Jan-96,57.666667,2,선불,CAT 200,이탈,CAS30,3
K361940,여,48,22-Feb-99,19.933333,9,선불,CAT 200,유지,WC95,4
K361950,남,22,05-Sep-97,37.766667,1,선불,CAT 200,유지,S50,5
K361960,여,35,22-Dec-98,22,6,선불,CAT 200,유지,WC95,1
K361970,남,51,08-Nov-96,47.8,11,선불,CAT 200,유지,S50,3
K361980,여,45,27-Jun-98,27.933333,8,선불,CAT 200,유지,BS110,2
K361990,남,37,17-Nov-98,23.166667,1,선불,CAT 200,이탈,CAS30,2
K362000,여,17,18-May-97,41.433333,1,선불,CAT 200,유지,BS110,3
K362010,남,33,15-Aug-98,26.3,0,선불,CAT 200,이탈,CAS30,2
K362020,여,13,27-Jun-97,40.1,0,선불,CAT 200,유지,BS110,4
K362030,여,42,22-Apr-99,17.966667,2,선불,CAT 200,유지,BS110,2
K362040,남,28,03-Jan-96,58.133333,1,선불,CAT 200,유지,BS110,3
K362050,여,18,22-Apr-99,17.966667,2,선불,CAT 200,이탈,CAS30,
K362060,여,13,01-Apr-98,30.833333,0,선불,CAT 200,유지,WC95,2
K362070,남,12,06-Aug-98,26.6,1,선불,CAT 200,이탈,CAS30,2
K362080,남,24,08-Oct-97,36.666667,2,선불,CAT 200,유지,S50,
K362090,남,13,18-Sep-97,37.333333,0,선불,CAT 200,이탈,CAS30,2
K362100,남,15,05-Nov-97,35.733333,4,선불,CAT 200,유지,BS110,4
K362110,여,14,10-Nov-97,35.566667,1,선불,CAT 200,유지,WC95,1
K362120,여,12,03-Jun-99,16.566667,0,선불,CAT 200,유지,WC95,5
K362130,남,13,16-Feb-98,32.3,5,선불,CAT 200,유지,BS110,2
K362140,여,18,10-Apr-98,30.533333,1,선불,CAT 200,유지,WC95,5
K362150,여,54,22-Nov-99,10.833333,1,선불,CAT 200,유지,WC95,1
K362160,여,13,02-Mar-99,19.666667,1,선불,CAT 200,유지,WC95,4
K362170,여,45,24-Dec-97,34.1,0,선불,CAT 200,유지,WC95,1
K362180,남,16,04-Apr-96,55.066667,0,선불,CAT 200,유지,S50,1
K362190,여,33,27-Feb-97,44.1,1,선불,CAT 200,이탈,CAS30,2
K362200,남,56,25-May-98,29.033333,2,선불,CAT 200,이탈,CAS30,3
K362210,여,19,07-Jun-96,52.933333,1,선불,CAT 200,유지,WC95,1
K362220,여,23,05-Feb-98,32.666667,2,선불,CAT 200,유지,WC95,2
K362230,여,34,28-Dec-98,21.8,2,선불,CAT 200,이탈,WC95,3
K362240,여,18,23-Jun-97,40.233333,0,선불,CAT 200,유지,BS110,5
K362250,여,22,15-Nov-96,47.566667,11,선불,CAT 200,유지,WC95,4
K362260,남,20,27-Jul-97,39.1,3,선불,CAT 200,유지,S50,
K362270,남,16,28-Apr-99,17.766667,4,선불,CAT 200,유지,S50,
K362280,남,31,23-Jul-97,39.233333,0,선불,CAT 200,이탈,CAS30,1
K362290,여,63,28-Feb-97,44.066667,11,선불,CAT 200,이탈,CAS30,3
K362300,남,18,13-May-98,29.433333,10,선불,CAT 200,유지,BS110,1
K362310,여,49,21-Apr-96,54.5,9,선불,CAT 200,유지,WC95,
K362320,여,25,16-May-99,17.166667,8,선불,CAT 200,이탈,CAS30,1
K362330,남,38,06-Sep-96,49.9,4,선불,CAT 200,이탈,CAS30,4
K362340,남,45,09-May-97,41.733333,9,선불,CAT 200,유지,BS110,3
K362350,남,44,28-Feb-99,19.733333,1,선불,CAT 200,유지,S50,5
K362360,남,26,20-Sep-97,37.266667,6,선불,CAT 200,유지,BS110,2
K362370,여,42,25-Jan-98,33.033333,11,선불,CAT 200,유지,BS110,
K362380,여,30,07-Mar-99,19.5,0,선불,CAT 200,이탈,BS110,2
K362390,남,28,09-Sep-96,49.8,1,선불,CAT 200,유지,S50,4
K362400,남,23,23-Oct-97,36.166667,1,선불,CAT 200,유지,BS110,5
K362410,남,33,26-Mar-98,31.033333,0,선불,CAT 200,유지,BS110,4
K362420,남,12,17-Oct-96,48.533333,1,선불,CAT 200,유지,BS110,3
K362430,남,23,12-Jul-99,15.266667,2,선불,CAT 200,유지,S50,4
K362440,여,25,23-Aug-96,50.366667,8,선불,CAT 200,유지,BS110,4
K362450,남,20,05-Nov-97,35.733333,1,선불,CAT 200,이탈,CAS30,1
K362460,남,21,23-Jun-99,15.9,2,선불,CAT 200,유지,BS110,4
K362470,여,25,24-Jul-96,51.366667,1,선불,CAT 200,유지,WC95,2
K362480,남,42,13-Jul-97,39.566667,1,선불,CAT 200,이탈,CAS30,5
K362490,남,19,11-Aug-96,50.766667,8,선불,CAT 200,유지,BS110,5
K362500,남,27,11-Dec-99,10.2,2,선불,CAT 200,유지,BS110,
K362510,여,61,09-Feb-96,56.9,7,선불,CAT 200,유지,BS110,1
K362520,여,20,25-May-97,41.2,0,선불,CAT 200,유지,WC95,2
K362530,여,25,04-Jan-96,58.1,4,선불,CAT 200,유지,WC95,1
K362540,남,29,07-Feb-99,20.433333,6,선불,CAT 200,이탈,CAS30,1
K362550,남,48,23-Feb-96,56.433333,0,선불,CAT 200,이탈,CAS30,5
K362560,남,33,23-Jun-99,15.9,2,선불,CAT 200,유지,S50,
K362570,여,24,19-Jul-99,15.033333,0,선불,CAT 200,유지,WC95,1
K362580,여,14,14-Feb-97,44.533333,5,선불,CAT 200,유지,WC95,1
K362590,여,43,11-Jan-98,33.5,2,선불,CAT 200,유지,WC95,1
K362600,남,32,03-Jan-97,45.933333,0,선불,CAT 200,유지,S50,2
K362610,여,29,18-May-96,53.6,8,선불,CAT 200,이탈,CAS30,3
K362620,남,30,14-Feb-97,44.533333,2,선불,CAT 200,유지,S50,4
K362630,남,24,08-Feb-99,20.4,1,선불,CAT 200,이탈,CAS30,1
K362640,남,68,16-May-98,29.333333,2,선불,CAT 200,유지,BS110,
K362650,남,23,03-Feb-97,44.9,0,선불,CAT 200,유지,S50,1
K362660,여,25,26-Jun-96,52.3,0,선불,CAT 200,이탈,CAS30,1
K362670,여,35,02-Aug-97,38.9,0,선불,CAT 200,유지,BS110,3
K362680,남,29,14-Dec-99,10.1,2,선불,CAT 200,이탈,CAS30,4
K362690,남,37,26-Jan-97,45.166667,0,선불,CAT 200,이탈,CAS30,5
K362700,여,33,05-Jan-98,33.7,1,선불,CAT 200,유지,WC95,4
K362710,여,50,12-Apr-98,30.466667,10,선불,CAT 200,이탈,CAS30,2
K362720,남,42,01-Aug-97,38.933333,4,선불,CAT 200,유지,S50,3
K362730,남,48,25-Jun-99,15.833333,1,선불,CAT 200,유지,BS110,4
K362740,남,47,28-Dec-99,9.633333,2,선불,CAT 200,유지,S50,3
K362750,남,51,21-May-96,53.5,2,선불,CAT 200,이탈,BS110,
K362760,여,25,22-Oct-99,11.866667,1,선불,CAT 200,유지,BS110,4
K362770,여,30,18-Jan-97,45.433333,0,선불,CAT 200,이탈,WC95,1
K362780,여,37,25-Nov-99,10.733333,0,선불,CAT 200,유지,WC95,1
K362790,남,43,07-Jul-96,51.933333,2,선불,CAT 200,유지,BS110,3
K362800,여,18,05-Mar-98,31.733333,7,선불,CAT 200,유지,BS110,
K362810,여,22,07-Jan-97,45.8,0,선불,CAT 200,이탈,CAS30,1
K362820,여,15,25-Apr-96,54.366667,0,선불,CAT 200,이탈,CAS30,2
K362830,여,12,25-Jan-96,57.4,2,선불,CAT 200,이탈,BS110,5
K362840,여,37,04-Nov-96,47.933333,1,선불,CAT 200,이탈,CAS30,3
K362850,남,17,07-May-99,17.466667,7,선불,CAT 200,유지,S50,3
K362860,남,13,10-Sep-98,25.433333,9,선불,CAT 200,이탈,CAS30,
K362870,여,15,27-Nov-97,35,3,선불,CAT 200,이탈,CAS30,2
K362880,여,16,12-Nov-97,35.5,0,선불,CAT 200,유지,BS110,2
K362890,여,33,23-May-98,29.1,2,선불,CAT 200,이탈,WC95,3
K362900,남,47,04-Jan-98,33.733333,8,선불,CAT 200,이탈,CAS30,1
K362910,여,56,24-Apr-96,54.4,9,선불,CAT 200,이탈,CAS30,3
K362920,남,22,11-Apr-98,30.5,0,선불,CAT 200,이탈,CAS30,2
K362930,남,20,04-Jan-97,45.9,1,선불,CAT 200,유지,BS110,5
K362940,여,33,02-Oct-96,49.033333,0,선불,CAT 200,이탈,CAS30,2
K362950,남,19,18-Jul-98,27.233333,2,선불,CAT 200,이탈,CAS30,
K362960,여,37,10-Apr-97,42.7,2,선불,CAT 200,이탈,CAS30,3
K362970,여,48,02-Jul-97,39.933333,2,선불,CAT 200,유지,BS110,1
K362980,여,34,31-Mar-97,43.033333,5,선불,CAT 200,이탈,CAS30,4
K362990,남,18,21-Apr-96,54.5,1,선불,CAT 200,유지,BS110,1
K363000,여,51,01-Sep-97,37.9,9,선불,CAT 200,유지,WC95,4
K363010,남,24,04-May-99,17.566667,1,선불,CAT 200,유지,BS110,5
K363020,여,36,24-Mar-99,18.933333,5,선불,CAT 200,유지,BS110,1
K363030,여,70,09-Oct-99,12.3,2,선불,CAT 200,유지,WC95,1
K363040,여,21,25-Mar-99,18.9,2,선불,CAT 200,이탈,WC95,2
K363050,남,64,02-Mar-98,31.833333,2,선불,CAT 200,유지,S50,1
K363060,남,37,21-Feb-99,19.966667,10,선불,CAT 200,이탈,CAS30,5
K363070,남,18,26-Dec-99,9.7,2,선불,CAT 200,유지,S50,5
K363080,남,25,11-Mar-98,31.533333,0,선불,CAT 200,유지,BS110,3
K363090,여,38,21-Oct-96,48.4,3,선불,CAT 200,유지,WC95,2
K363100,여,20,28-Aug-97,38.033333,0,선불,CAT 200,유지,WC95,
K363110,여,21,19-Apr-97,42.4,1,선불,CAT 200,유지,WC95,2
K363120,여,42,10-Dec-96,46.733333,1,선불,CAT 200,유지,WC95,4
K363130,여,25,10-Sep-99,13.266667,0,선불,CAT 200,이탈,CAS30,5
K363140,남,24,09-Jan-96,57.933333,8,선불,CAT 200,유지,S50,5
K363150,여,12,21-May-99,17,2,선불,CAT 200,유지,WC95,1
K363160,남,35,16-Jan-99,21.166667,7,선불,CAT 200,유지,BS110,3
K363170,여,24,01-Nov-97,35.866667,1,선불,CAT 200,유지,WC95,3
K363180,남,51,08-Apr-99,18.433333,0,선불,CAT 200,이탈,CAS30,5
K363190,여,36,05-Feb-96,57.033333,2,선불,CAT 200,유지,WC95,4
K363200,남,12,01-Dec-96,47.033333,0,선불,CAT 200,유지,S50,3
K363210,남,22,09-Mar-97,43.766667,9,선불,CAT 200,유지,S50,3
K363220,남,20,27-Sep-98,24.866667,0,선불,CAT 200,유지,S50,2
K363230,여,39,07-Jan-97,45.8,2,선불,CAT 200,유지,BS110,1
K363240,남,16,11-Mar-99,19.366667,1,선불,CAT 200,유지,S50,5
K363250,남,19,19-Feb-99,20.033333,3,선불,CAT 200,유지,S50,
K363260,여,29,14-Mar-96,55.766667,2,선불,CAT 200,유지,WC95,5
K363270,여,28,16-Dec-97,34.366667,2,선불,CAT 200,유지,WC95,5
K363280,여,16,21-Sep-98,25.066667,2,선불,CAT 200,유지,BS110,5
K363290,남,41,04-Jan-97,45.9,0,선불,CAT 200,이탈,CAS30,2
K363300,남,14,12-Aug-96,50.733333,7,선불,CAT 200,이탈,CAS30,5
K363310,남,28,01-May-99,17.666667,0,선불,CAT 200,이탈,S50,5
K363320,여,17,25-Jul-99,14.833333,11,선불,CAT 200,유지,WC95,
K363330,남,35,04-Jan-99,21.566667,1,선불,CAT 200,이탈,CAS30,
K363340,여,47,01-Nov-96,48.033333,0,선불,CAT 200,유지,BS110,5
K363350,여,30,27-Sep-98,24.866667,0,선불,CAT 200,이탈,CAS30,5
K363360,여,20,21-Apr-99,18,0,선불,CAT 200,유지,WC95,3
K363370,남,29,18-Nov-97,35.3,0,선불,CAT 200,유지,S50,5
K363380,여,16,18-May-99,17.1,0,선불,CAT 200,유지,BS110,1
K363390,남,51,02-Jan-97,45.966667,1,선불,CAT 200,이탈,CAS30,3
K363400,남,49,23-Nov-97,35.133333,5,선불,CAT 200,유지,S50,1
K363410,남,13,05-Nov-99,11.4,5,선불,CAT 200,유지,BS110,4
K363420,남,29,11-Oct-97,36.566667,2,선불,CAT 200,유지,S50,1
K363430,여,29,01-Jan-97,46,0,선불,CAT 200,유지,BS110,5
K363440,여,24,25-Jun-96,52.333333,0,선불,CAT 200,유지,WC95,5
K363450,남,28,04-Apr-99,18.566667,7,선불,CAT 200,이탈,CAS30,2
K363460,남,19,04-May-97,41.9,2,선불,CAT 200,유지,S50,2
K363470,여,38,20-Aug-96,50.466667,1,선불,CAT 200,이탈,CAS30,5
K363480,남,42,16-Apr-99,18.166667,2,선불,CAT 200,유지,S50,1
K363490,남,24,06-Jun-96,52.966667,1,선불,CAT 200,유지,S50,3
K363500,여,39,17-Aug-99,14.066667,2,선불,CAT 200,유지,BS110,4
K363510,여,21,10-Oct-96,48.766667,1,선불,CAT 200,유지,WC95,4
K363520,남,13,25-Jan-97,45.2,0,선불,CAT 200,유지,S50,
K363530,여,40,24-Mar-96,55.433333,1,선불,CAT 200,이탈,CAS30,5
K363540,여,37,11-Aug-99,14.266667,1,선불,CAT 200,유지,BS110,
K363550,여,51,06-Sep-97,37.733333,0,선불,CAT 200,유지,WC95,3
K363560,남,50,15-Jun-97,40.5,0,선불,CAT 200,유지,BS110,1
K363570,여,51,09-Mar-97,43.766667,1,선불,CAT 200,유지,WC95,
K363580,남,20,23-Jul-96,51.4,0,선불,CAT 200,이탈,CAS30,3
K363590,여,13,28-Jul-97,39.066667,4,선불,CAT 200,유지,BS110,2
K363600,여,18,19-Jul-96,51.533333,2,선불,CAT 200,이탈,CAS30,1
K363610,여,35,10-Mar-96,55.9,0,선불,CAT 200,유지,WC95,3
K363620,남,40,21-Jan-97,45.333333,0,선불,CAT 200,유지,S50,3
K363630,남,29,13-Dec-99,10.133333,1,선불,CAT 200,유지,BS110,2
K363640,남,19,26-Oct-96,48.233333,11,선불,CAT 200,이탈,CAS30,4
K363650,여,57,21-Feb-99,19.966667,2,선불,CAT 200,이탈,BS110,1
K363660,남,22,17-Jan-96,57.666667,2,선불,CAT 200,유지,S50,5
K363670,여,36,04-Aug-98,26.666667,1,선불,CAT 200,유지,WC95,5
K363680,남,13,17-Jun-99,16.1,2,선불,CAT 200,이탈,CAS30,
K363690,여,38,11-Jul-96,51.8,2,선불,CAT 200,이탈,CAS30,4
K363700,여,39,11-Jun-97,40.633333,2,선불,CAT 200,이탈,CAS30,3
K363710,남,20,17-Dec-99,10,2,선불,CAT 200,유지,S50,1
K363720,남,16,14-May-99,17.233333,2,선불,CAT 200,유지,S50,3
K363730,여,29,15-Jan-96,57.733333,2,선불,CAT 200,유지,WC95,2
K363740,여,43,23-Jun-98,28.066667,4,선불,CAT 200,유지,WC95,5
K363750,여,21,23-Jul-97,39.233333,0,선불,CAT 200,유지,BS110,4
K363760,남,35,20-Apr-98,30.2,2,선불,CAT 200,이탈,CAS30,
K363770,여,38,06-Jul-97,39.8,2,선불,CAT 200,유지,BS110,2
K363780,남,17,19-Oct-97,36.3,0,선불,CAT 200,유지,S50,3
K363790,여,16,14-Jan-98,33.4,3,선불,CAT 200,유지,WC95,5
K363800,여,40,28-Jun-96,52.233333,2,선불,CAT 200,유지,WC95,1
K363810,여,49,03-Dec-99,10.466667,1,선불,CAT 200,유지,WC95,5
K363820,여,40,05-Aug-98,26.633333,11,선불,CAT 200,이탈,CAS30,5
K363830,남,28,28-Jun-99,15.733333,1,선불,CAT 200,유지,S50,5
K363840,여,17,05-Mar-98,31.733333,10,선불,CAT 200,유지,WC95,3
K363850,여,48,12-Nov-99,11.166667,0,선불,CAT 200,유지,BS110,1
K363860,남,30,26-Jul-96,51.3,0,선불,CAT 200,유지,S50,4
K363870,여,26,18-Nov-99,10.966667,2,선불,CAT 200,유지,WC95,4
K363880,남,17,24-Apr-99,17.9,2,선불,CAT 200,유지,BS110,1
K363890,여,16,12-Oct-99,12.2,10,선불,CAT 200,유지,WC95,1
K363900,여,14,27-Apr-98,29.966667,2,선불,CAT 200,유지,WC95,4
K363910,여,15,27-Sep-98,24.866667,11,선불,CAT 200,유지,WC95,
K363920,남,23,12-Nov-98,23.333333,0,선불,CAT 200,유지,S50,1
K363930,남,26,06-Feb-99,20.466667,2,선불,CAT 200,유지,BS110,2
K363940,여,44,06-Apr-98,30.666667,2,선불,CAT 200,유지,WC95,1
K363950,남,14,04-Mar-97,43.933333,6,선불,CAT 200,유지,S50,1
K363960,남,20,01-May-96,54.166667,2,선불,CAT 200,이탈,CAS30,2
K363970,여,23,27-Jul-97,39.1,1,선불,CAT 200,유지,BS110,
K363980,여,21,28-Aug-97,38.033333,2,선불,CAT 200,유지,WC95,2
K363990,여,21,24-Nov-96,47.266667,0,선불,CAT 200,이탈,CAS30,
K364000,여,42,05-Oct-98,24.6,1,선불,CAT 200,유지,BS110,5
K364010,남,35,08-Feb-98,32.566667,0,선불,CAT 200,이탈,S50,
K364020,남,26,04-Mar-98,31.766667,0,선불,CAT 200,유지,S50,
K364030,여,27,11-Oct-96,48.733333,2,선불,CAT 200,유지,WC95,3
K364040,여,27,01-Jun-98,28.8,0,선불,CAT 200,유지,BS110,1
K364050,남,22,01-Jan-99,21.666667,0,선불,CAT 200,유지,BS110,2
K364060,여,16,11-Nov-96,47.7,0,선불,CAT 200,유지,WC95,4
K364070,남,24,28-Nov-98,22.8,5,선불,CAT 200,유지,S50,3
K364080,남,21,05-Aug-96,50.966667,2,선불,CAT 200,유지,BS110,3
K364090,남,55,27-Jan-97,45.133333,0,선불,CAT 200,이탈,CAS30,1
K364100,여,30,15-Apr-99,18.2,0,선불,CAT 200,이탈,CAS30,3
K364110,여,12,16-Mar-98,31.366667,1,선불,CAT 200,유지,WC95,1
K364120,남,23,16-Jul-99,15.133333,2,선불,CAT 200,유지,S50,4
K364130,남,12,01-May-96,54.166667,0,선불,CAT 200,유지,S50,5
K364140,여,28,16-Mar-98,31.366667,0,선불,CAT 200,유지,WC95,3
K364150,남,59,14-Apr-96,54.733333,11,선불,CAT 200,유지,BS110,3
K364160,여,14,28-Jul-98,26.9,1,선불,CAT 200,유지,WC95,2
K364170,여,15,31-Jan-97,45,2,선불,CAT 200,유지,BS110,3
K364180,여,26,08-Sep-97,37.666667,0,선불,CAT 200,이탈,CAS30,3
K364190,여,43,04-Dec-96,46.933333,2,선불,CAT 200,이탈,CAS30,
K364200,여,31,20-Jul-98,27.166667,0,선불,CAT 200,유지,WC95,
K364210,여,24,25-Dec-99,9.733333,0,선불,CAT 200,유지,WC95,3
K364220,여,33,21-Sep-99,12.9,2,선불,CAT 200,유지,WC95,3
K364230,남,16,16-Nov-96,47.533333,3,선불,CAT 200,이탈,CAS30,3
K364240,여,31,15-Jan-98,33.366667,11,선불,CAT 200,유지,WC95,5
K364250,여,25,17-Nov-99,11,2,선불,CAT 200,이탈,CAS30,4
K364260,여,36,26-Mar-96,55.366667,0,선불,CAT 200,유지,WC95,4
K364270,여,32,17-Aug-99,14.066667,1,선불,CAT 200,유지,BS110,
K364280,남,18,05-Jan-96,58.066667,0,선불,CAT 200,유지,S50,
K364290,여,81,27-Nov-97,35,0,선불,CAT 200,유지,BS110,2
K364300,여,21,17-Oct-96,48.533333,2,선불,CAT 200,유지,WC95,1
K364310,여,20,07-Nov-96,47.833333,0,선불,CAT 200,유지,WC95,3
K364320,여,46,19-Jul-96,51.533333,2,선불,CAT 200,유지,WC95,5
K364330,여,13,12-Jul-97,39.6,0,선불,CAT 200,이탈,CAS30,3
K364340,남,34,06-Aug-97,38.766667,1,선불,CAT 200,유지,S50,1
K364350,여,34,25-Dec-98,21.9,0,선불,CAT 200,이탈,CAS30,5
K364360,여,19,21-Feb-97,44.3,2,선불,CAT 200,유지,BS110,5
K364370,여,33,07-Aug-97,38.733333,11,선불,CAT 200,유지,WC95,2
K364380,남,19,05-Nov-98,23.566667,1,선불,CAT 200,유지,S50,3
K364390,남,30,05-Jul-98,27.666667,0,선불,CAT 200,유지,S50,5
K364400,여,33,13-Apr-99,18.266667,0,선불,CAT 200,이탈,CAS30,3
K364410,여,37,05-Oct-99,12.433333,0,선불,CAT 200,유지,BS110,4
K364420,여,27,23-Dec-98,21.966667,7,선불,CAT 200,유지,BS110,1
K364430,여,29,05-Dec-99,10.4,2,선불,CAT 200,유지,BS110,3
K364440,여,22,25-May-97,41.2,1,선불,CAT 200,유지,WC95,3
K364450,여,21,01-Dec-96,47.033333,2,선불,CAT 200,유지,WC95,1
K364460,여,49,07-Sep-97,37.7,2,선불,CAT 200,이탈,BS110,3
K364470,여,21,08-Oct-97,36.666667,2,선불,CAT 200,이탈,CAS30,1
K364480,남,27,06-May-97,41.833333,2,선불,CAT 200,유지,S50,3
K364490,남,33,02-Dec-99,10.5,0,선불,CAT 200,유지,S50,5
K364500,남,20,10-Dec-98,22.4,9,선불,CAT 200,유지,S50,3
K364510,여,24,09-Dec-96,46.766667,0,선불,CAT 200,유지,BS110,5
K364520,여,54,02-Sep-97,37.866667,2,선불,CAT 200,유지,WC95,4
K364530,남,28,11-Jun-98,28.466667,2,선불,CAT 200,유지,S50,1
K364540,여,34,05-Dec-98,22.566667,1,선불,CAT 200,유지,WC95,2
K364550,여,25,27-Oct-99,11.7,0,선불,CAT 200,이탈,CAS30,2
K364560,여,38,03-Dec-99,10.466667,2,선불,CAT 200,유지,BS110,2
K364570,남,17,20-Jun-99,16,1,선불,CAT 200,유지,S50,1
K364580,남,59,18-Jun-98,28.233333,2,선불,CAT 200,유지,S50,3
